NTDID,Agency,MODE,TOS,Active,HQ City,HQ State,UZA,UZAName,UZA Area SQ Miles,UZA Population,Service Area SQ Miles,Service Area Population,Most Recent Report Year,FY End Month,FY End Year,Passenger Miles FY,Unlinked Passenger Trips FY,Average Trip Length FY,Fares FY,Operating Expenses FY,Average Cost per Trip FY,Average Fares per Trip FY
5054,Muncie Indiana Transit System,DR,DO,Active,Muncie,IN,283,"Muncie, IN",43,"90,673",18,"67,430",2010,12,2010,"199,029","64,631",3.1,"$38,774","$1,558,392",$24.10,$0.60
5054,Muncie Indiana Transit System,MB,DO,Active,Muncie,IN,283,"Muncie, IN",43,"90,673",18,"67,430",2010,12,2010,"5,987,420","1,927,062",3.1,"$159,873","$4,457,655",$2.30,$0.10
5056,Greater Peoria Mass Transit District,DR,PT,Active,Peoria,IL,127,"Peoria, IL",123,"247,172",105,"207,795",2010,6,2010,"1,131,099","122,679",9.2,"$414,218","$2,580,704",$21.00,$3.40
5056,Greater Peoria Mass Transit District,MB,DO,Active,Peoria,IL,127,"Peoria, IL",123,"247,172",105,"207,795",2010,6,2010,"14,090,997","2,736,116",5.1,"$1,729,497","$17,919,805",$6.50,$0.60
5056,Greater Peoria Mass Transit District,TB,DO,Active,Peoria,IL,127,"Peoria, IL",123,"247,172",105,"207,795",2010,6,2010,0,0,0.0,$0,$0,$0.00,$0.00
5057,Rock Island County Metropolitan Mass Transit District,DR,DO,Active,Moline,IA,118,"Davenport, IA-IL",124,"270,626",46,"119,657",2010,6,2010,"186,972","58,882",3.2,"$196,674","$617,871",$10.50,$3.30
5057,Rock Island County Metropolitan Mass Transit District,DR,PT,Active,Moline,IA,118,"Davenport, IA-IL",124,"270,626",46,"119,657",2010,6,2010,"47,760","12,284",3.9,"$21,606","$395,999",$32.20,$1.80
5057,Rock Island County Metropolitan Mass Transit District,MB,DO,Active,Moline,IA,118,"Davenport, IA-IL",124,"270,626",46,"119,657",2010,6,2010,"9,547,169","3,159,433",3.0,"$982,897","$13,427,608",$4.30,$0.30
5057,Rock Island County Metropolitan Mass Transit District,MB,PT,Active,Moline,IA,118,"Davenport, IA-IL",124,"270,626",46,"119,657",2010,6,2010,0,0,0.0,$0,$0,$0.00,$0.00
5057,Rock Island County Metropolitan Mass Transit District,VP,DO,Active,Moline,IA,118,"Davenport, IA-IL",124,"270,626",46,"119,657",2010,6,2010,0,0,0.0,$0,$0,$0.00,$0.00
5058,Rockford Mass Transit District,DR,DO,Active,Rockford,IL,119,"Rockford, IL",139,"270,414",138,"274,998",2010,6,2010,"656,981","78,119",8.4,"$316,875","$1,984,918",$25.40,$4.10
5058,Rockford Mass Transit District,DR,PT,Active,Rockford,IL,119,"Rockford, IL",139,"270,414",138,"274,998",2010,6,2010,"79,588","20,200",3.9,"$17,733","$260,992",$12.90,$0.90
5058,Rockford Mass Transit District,MB,DO,Active,Rockford,IL,119,"Rockford, IL",139,"270,414",138,"274,998",2010,6,2010,"7,110,395","1,522,489",4.7,"$1,119,708","$10,252,525",$6.70,$0.70
5059,Springfield Mass Transit District,DR,DO,Active,Springfield,IL,189,"Springfield, IL",87,"153,516",65,"132,100",2010,6,2010,"284,355","57,833",4.9,"$120,057","$1,641,893",$28.40,$2.10
5059,Springfield Mass Transit District,MB,DO,Active,Springfield,IL,189,"Springfield, IL",87,"153,516",65,"132,100",2010,6,2010,"4,375,046","1,607,197",2.7,"$759,728","$9,716,615",$6.00,$0.50
5060,Champaign-Urbana Mass Transit District,DR,DO,Active,Urbana,IL,215,"Champaign, IL",41,"123,938",30,"123,484",2010,6,2010,"209,922","136,214",1.5,"$117,320","$1,197,792",$8.80,$0.90
5060,Champaign-Urbana Mass Transit District,DR,PT,Active,Urbana,IL,215,"Champaign, IL",41,"123,938",30,"123,484",2010,6,2010,"74,496","21,248",3.5,"$157,575","$306,796",$14.40,$7.40
5060,Champaign-Urbana Mass Transit District,MB,DO,Active,Urbana,IL,215,"Champaign, IL",41,"123,938",30,"123,484",2010,6,2010,"31,190,859","10,010,951",3.1,"$5,585,194","$24,660,609",$2.50,$0.60
5061,Decatur Public Transit System,DR,DO,Active,Decatur,IL,266,"Decatur, IL",50,"96,454",53,"86,080",2010,6,2010,"89,192","21,817",4.1,"$35,870","$656,080",$30.10,$1.60
5061,Decatur Public Transit System,DR,PT,Active,Decatur,IL,266,"Decatur, IL",50,"96,454",53,"86,080",2010,6,2010,0,0,0.0,$0,$0,$0.00,$0.00
5061,Decatur Public Transit System,DT,PT,Active,Decatur,IL,266,"Decatur, IL",50,"96,454",53,"86,080",2010,6,2010,"41,395","11,453",3.6,"$19,339","$153,869",$13.40,$1.70
5061,Decatur Public Transit System,MB,DO,Active,Decatur,IL,266,"Decatur, IL",50,"96,454",53,"86,080",2010,6,2010,"3,660,576","1,245,094",2.9,"$382,904","$4,539,137",$3.60,$0.30
5066,Chicago Transit Authority,DR,PT,Active,Chicago,IL,3,"Chicago, IL-IN","2,123","8,307,904",322,"3,527,667",2010,12,2010,0,0,0.0,$0,$0,$0.00,$0.00
5066,Chicago Transit Authority,HR,DO,Active,Chicago,IL,3,"Chicago, IL-IN","2,123","8,307,904",322,"3,527,667",2010,12,2010,"1,296,492,619","210,849,074",6.1,"$239,349,891","$451,039,566",$2.10,$1.10
5066,Chicago Transit Authority,MB,DO,Active,Chicago,IL,3,"Chicago, IL-IN","2,123","8,307,904",322,"3,527,667",2010,12,2010,"707,314,873","306,023,976",2.3,"$271,642,600","$710,902,330",$2.30,$0.90
5088,Shoreline Metro,DR,DO,Active,Sheboygan,WI,344,"Sheboygan, WI",26,"68,600",23,"59,490",2010,12,2010,"381,525","64,318",5.9,"$296,779","$890,684",$13.80,$4.60
5088,Shoreline Metro,DR,PT,Active,Sheboygan,WI,344,"Sheboygan, WI",26,"68,600",23,"59,490",2010,12,2010,0,0,0.0,$0,$0,$0.00,$0.00
5088,Shoreline Metro,MB,DO,Active,Sheboygan,WI,344,"Sheboygan, WI",26,"68,600",23,"59,490",2010,12,2010,"972,779","440,780",2.2,"$413,409","$2,960,284",$6.70,$0.90
5090,Richland County Transit,DR,PT,Active,Mansfield,OH,310,"Mansfield, OH",51,"79,698",39,"68,011",2010,12,2010,"121,121","25,025",4.8,"$57,311","$413,951",$16.50,$2.30
5090,Richland County Transit,MB,PT,Active,Mansfield,OH,310,"Mansfield, OH",51,"79,698",39,"68,011",2010,12,2010,"708,390","240,797",2.9,"$174,796","$1,151,253",$4.80,$0.70
5091,Wausau Area Transit System,DR,DO,Active,Wausau,WI,345,"Wausau, WI",37,"68,221",27,"45,513",2010,12,2010,0,0,0.0,$0,$0,$0.00,$0.00
5091,Wausau Area Transit System,DR,PT,Active,Wausau,WI,345,"Wausau, WI",37,"68,221",27,"45,513",2010,12,2010,"331,945","28,715",11.6,"$176,313","$701,307",$24.40,$6.10
5091,Wausau Area Transit System,MB,DO,Active,Wausau,WI,345,"Wausau, WI",37,"68,221",27,"45,513",2010,12,2010,"2,693,802","774,081",3.5,"$410,779","$3,109,134",$4.00,$0.50
5092,City of Rochester Public Transportation,DR,PT,Active,Rochester,MN,281,"Rochester, MN",40,"91,271",147,"104,230",2010,12,2010,"303,923","40,717",7.5,"$133,038","$647,773",$15.90,$3.30
5092,City of Rochester Public Transportation,MB,PT,Active,Rochester,MN,281,"Rochester, MN",40,"91,271",147,"104,230",2010,12,2010,"5,333,876","1,520,556",3.5,"$1,780,100","$4,933,635",$3.20,$1.20
5093,Allen County Regional Transit Authority,DR,DO,Active,Lima,OH,325,"Lima, OH",46,"74,071",17,"41,578",2010,12,2010,0,0,0.0,$0,$0,$0.00,$0.00
5093,Allen County Regional Transit Authority,MB,DO,Active,Lima,OH,325,"Lima, OH",46,"74,071",17,"41,578",2010,12,2010,0,0,0.0,$0,$0,$0.00,$0.00
5094,WAUKESHA COUNTY TRANSIT SYSTEM,DR,PT,Inactive,,,,,0,0,0,0,2004,0,0,0,0,0.0,$0,$0,$0.00,$0.00
5094,WAUKESHA COUNTY TRANSIT SYSTEM,MB,PT,Inactive,,,,,0,0,0,0,2004,0,0,0,0,0.0,$0,$0,$0.00,$0.00
5095,Lorain County Transit,DR,PT,Active,Elyria,OH,157,"Lorain-Elyria, OH",88,"193,586",495,"284,664",2010,12,2010,"7,680","8,448",0.9,"$19,363","$316,736",$37.50,$2.30
5095,Lorain County Transit,MB,PT,Active,Elyria,OH,157,"Lorain-Elyria, OH",88,"193,586",495,"284,664",2010,12,2010,"69,374","98,912",0.7,"$138,005","$1,266,936",$12.80,$1.40
5096,City of Waukesha Transit Commission,CB,PT,Active,Waukesha,WI,32,"Milwaukee, WI",487,"1,308,913",320,"540,000",2010,12,2010,0,0,0.0,$0,$0,$0.00,$0.00
5096,City of Waukesha Transit Commission,DR,DO,Active,Waukesha,WI,32,"Milwaukee, WI",487,"1,308,913",320,"540,000",2010,12,2010,"94,085","20,232",4.7,"$68,700","$565,527",$28.00,$3.40
5096,City of Waukesha Transit Commission,DR,PT,Active,Waukesha,WI,32,"Milwaukee, WI",487,"1,308,913",320,"540,000",2010,12,2010,"43,709","8,510",5.1,"$59,342","$325,852",$38.30,$7.00
5096,City of Waukesha Transit Commission,MB,DO,Active,Waukesha,WI,32,"Milwaukee, WI",487,"1,308,913",320,"540,000",2010,12,2010,"3,617,602","938,984",3.9,"$898,342","$5,671,669",$6.00,$1.00
5096,City of Waukesha Transit Commission,MB,PT,Active,Waukesha,WI,32,"Milwaukee, WI",487,"1,308,913",320,"540,000",2010,12,2010,"4,426,156","240,209",18.4,"$684,953","$2,944,701",$12.30,$2.90
5097,Campus Bus Service,MB,DO,Inactive,,,,,0,0,0,0,2005,0,0,0,0,0.0,$0,$0,$0.00,$0.00
5097,Campus Bus Service,MB,PT,Inactive,,,,,0,0,0,0,2005,0,0,0,0,0.0,$0,$0,$0.00,$0.00
5099,Eau Claire Transit,DR,PT,Active,Eau Claire,WI,279,"Eau Claire, WI",57,"91,393",28,"73,000",2010,12,2010,"695,758","78,175",8.9,"$235,153","$1,495,225",$19.10,$3.00
5099,Eau Claire Transit,MB,DO,Active,Eau Claire,WI,279,"Eau Claire, WI",57,"91,393",28,"73,000",2010,12,2010,"2,555,285","918,671",2.8,"$723,574","$3,475,620",$3.80,$0.80
5099,Eau Claire Transit,MB,PT,Active,Eau Claire,WI,279,"Eau Claire, WI",57,"91,393",28,"73,000",2010,12,2010,0,0,0.0,$0,$0,$0.00,$0.00
5102,Hammond Transit System,DR,PT,Inactive,Hammond,IL,3,"Chicago, IL-IN","2,123","8,307,904",25,"83,048",2009,12,2009,"29,676","8,498",3.5,"$21,245","$188,982",$22.20,$2.50
5102,Hammond Transit System,MB,PT,Inactive,Hammond,IL,3,"Chicago, IL-IN","2,123","8,307,904",25,"83,048",2009,12,2009,"796,572","188,884",4.2,"$114,952","$2,044,722",$10.80,$0.60
5103,North Township of Lake County Dial-A-Ride,DR,DO,Active,Hammond,IL,3,"Chicago, IL-IN","2,123","8,307,904",55,"165,656",2010,12,2010,"70,494","11,885",5.9,$0,"$261,838",$22.00,$0.00
5104,Northern Indiana Commuter Transportation District,CR,DO,Active,Chesterton,IL,3,"Chicago, IL-IN","2,123","8,307,904","1,970","958,644",2010,12,2010,"104,373,404","3,714,356",28.1,"$17,676,916","$39,327,123",$10.60,$4.80
5108,Janesville Transit System,DR,PT,Active,Janesville,WI,355,"Janesville, WI",29,"66,034",28,"63,600",2010,12,2010,"29,729","7,251",4.1,"$21,753","$76,402",$10.50,$3.00
5108,Janesville Transit System,MB,DO,Active,Janesville,WI,355,"Janesville, WI",29,"66,034",28,"63,600",2010,12,2010,"1,649,123","422,852",3.9,"$409,763","$2,704,821",$6.40,$1.00
5109,City of Beloit Transit System,DR,PT,Active,Beloit,WI,406,"Beloit, WI-IL",28,"56,462",16,"35,871",2010,12,2010,"21,086","2,913",7.2,"$8,079","$19,812",$6.80,$2.80
5109,City of Beloit Transit System,MB,DO,Active,Beloit,WI,406,"Beloit, WI-IL",28,"56,462",16,"35,871",2010,12,2010,"1,064,888","269,109",4.0,"$260,801","$1,813,063",$6.70,$1.00
5110,Bloomington Public Transportation Corporation,DR,DO,Active,Bloomington,IN,276,"Bloomington, IN",43,"92,456",21,"69,291",2010,12,2010,"101,691","26,883",3.8,"$48,444","$499,935",$18.60,$1.80
5110,Bloomington Public Transportation Corporation,DR,PT,Active,Bloomington,IN,276,"Bloomington, IN",43,"92,456",21,"69,291",2010,12,2010,0,0,0.0,$0,$0,$0.00,$0.00
5110,Bloomington Public Transportation Corporation,MB,DO,Active,Bloomington,IN,276,"Bloomington, IN",43,"92,456",21,"69,291",2010,12,2010,"7,210,338","3,238,391",2.2,"$1,559,494","$5,532,669",$1.70,$0.50
5113,Pace - Suburban Bus Division,DR,DO,Active,Arlington Heights,IL,3,"Chicago, IL-IN","2,123","8,307,904","3,516","5,199,319",2010,12,2010,"118,423","19,873",6.0,"$42,959","$360,877",$18.20,$2.20
5113,Pace - Suburban Bus Division,DR,PT,Active,Arlington Heights,IL,3,"Chicago, IL-IN","2,123","8,307,904","3,516","5,199,319",2010,12,2010,"6,854,191","1,150,225",6.0,"$1,267,694","$17,698,672",$15.40,$1.10
5113,Pace - Suburban Bus Division,DT,PT,Active,Arlington Heights,IL,3,"Chicago, IL-IN","2,123","8,307,904","3,516","5,199,319",2010,12,2010,"545,130","95,020",5.7,"$356,517","$2,266,644",$23.90,$3.80
5113,Pace - Suburban Bus Division,MB,DO,Active,Arlington Heights,IL,3,"Chicago, IL-IN","2,123","8,307,904","3,516","5,199,319",2010,12,2010,"174,686,796","26,956,153",6.5,"$23,868,557","$134,721,596",$5.00,$0.90
5113,Pace - Suburban Bus Division,MB,PT,Active,Arlington Heights,IL,3,"Chicago, IL-IN","2,123","8,307,904","3,516","5,199,319",2010,12,2010,"14,996,839","2,335,855",6.4,"$3,146,910","$15,414,939",$6.60,$1.30
5113,Pace - Suburban Bus Division,VP,DO,Active,Arlington Heights,IL,3,"Chicago, IL-IN","2,123","8,307,904","3,516","5,199,319",2010,12,2010,"37,507,196","1,751,388",21.4,"$3,578,691","$6,782,420",$3.90,$2.00
5117,Laketran,CB,DO,Active,Grand River,OH,21,"Cleveland, OH",647,"1,786,647",295,"227,511",2010,12,2010,0,0,0.0,$0,$0,$0.00,$0.00
5117,Laketran,DR,DO,Active,Grand River,OH,21,"Cleveland, OH",647,"1,786,647",295,"227,511",2010,12,2010,"2,220,582","206,673",10.7,"$460,195","$6,683,785",$32.30,$2.20
5117,Laketran,DR,PT,Active,Grand River,OH,21,"Cleveland, OH",647,"1,786,647",295,"227,511",2010,12,2010,"191,500","22,526",8.5,$638,"$384,913",$17.10,$0.00
5117,Laketran,MB,DO,Active,Grand River,OH,21,"Cleveland, OH",647,"1,786,647",295,"227,511",2010,12,2010,"6,008,030","459,318",13.1,"$982,152","$3,569,840",$7.80,$2.10
5118,Northeast Illinois Regional Commuter Railroad Corporation dba: Metra Rail,CR,DO,Active,Chicago,IL,3,"Chicago, IL-IN","2,123","8,307,904","3,721","7,261,176",2010,12,2010,"1,608,049,284","70,534,886",22.8,"$235,643,554","$562,779,173",$8.00,$3.30
5119,City of Detroit Department of Transportation,DR,PT,Active,Detroit,MI,9,"Detroit, MI","1,262","3,903,377",144,"951,270",2010,6,2010,"981,789","101,429",9.7,"$235,635","$3,998,853",$39.40,$2.30
5119,City of Detroit Department of Transportation,DT,PT,Active,Detroit,MI,9,"Detroit, MI","1,262","3,903,377",144,"951,270",2010,6,2010,0,0,0.0,$0,$0,$0.00,$0.00
5119,City of Detroit Department of Transportation,LR,DO,Active,Detroit,MI,9,"Detroit, MI","1,262","3,903,377",144,"951,270",2010,6,2010,0,0,0.0,$0,$0,$0.00,$0.00
5119,City of Detroit Department of Transportation,MB,DO,Active,Detroit,MI,9,"Detroit, MI","1,262","3,903,377",144,"951,270",2010,6,2010,"188,152,524","36,555,845",5.1,"$25,004,975","$157,449,609",$4.30,$0.70
5131,"Opportunity Enterprises, Inc.",DR,DO,Active,Valparaiso,IL,3,"Chicago, IL-IN","2,123","8,307,904",590,"160,105",2010,6,2010,"797,792","57,811",13.8,"$48,405","$548,604",$9.50,$0.80
5132,Twin Cities Area Transportation Authority,DR,DO,Active,Benton Harbor,MI,372,"Benton Harbor-St. Joseph, MI",45,"61,745",14,"24,700",2010,9,2010,"713,329","148,311",4.8,"$339,540","$1,683,230",$11.30,$2.30
5132,Twin Cities Area Transportation Authority,MB,DO,Active,Benton Harbor,MI,372,"Benton Harbor-St. Joseph, MI",45,"61,745",14,"24,700",2010,9,2010,"118,672","23,203",5.1,"$9,439","$293,425",$12.60,$0.40
5133,Chippewa Falls General Public Shared-Ride Taxi System,DR,PT,Active,Chippewa Falls,WI,279,"Eau Claire, WI",57,"91,393",11,"13,515",2010,12,2010,0,0,0.0,$0,$0,$0.00,$0.00
5138,City of Newark Transit Operations,DR,PT,Active,Newark,OH,339,"Newark, OH",35,"70,001",30,"54,806",2010,12,2010,"225,993","49,280",4.6,"$108,632","$838,876",$17.00,$2.20
5138,City of Newark Transit Operations,MB,PT,Active,Newark,OH,339,"Newark, OH",35,"70,001",30,"54,806",2010,12,2010,0,0,0.0,$0,$0,$0.00,$0.00
5141,Detroit Transportation Corporation,AG,DO,Active,Detroit,MI,9,"Detroit, MI","1,262","3,903,377",3,"92,477",2010,6,2010,"3,307,003","2,161,440",1.5,"$900,881","$13,559,586",$6.30,$0.40
5141,Detroit Transportation Corporation,MG,DO,Active,Detroit,MI,9,"Detroit, MI","1,262","3,903,377",3,"92,477",2010,6,2010,0,0,0.0,$0,$0,$0.00,$0.00
5143,Brunswick Transit Alternative,MB,PT,Active,Brunswick,OH,21,"Cleveland, OH",647,"1,786,647",37,"46,638",2010,12,2010,"194,739","31,415",6.2,"$9,615","$316,026",$10.10,$0.30
5145,City of Kokomo,DR,DO,Active,Kokomo,IN,365,"Kokomo, IN",35,"63,739",80,"69,682",2010,12,2010,"243,865","57,050",4.3,"$9,051","$800,251",$14.00,$0.20
5145,City of Kokomo,DR,PT,Active,Kokomo,IN,365,"Kokomo, IN",35,"63,739",80,"69,682",2010,12,2010,0,0,0.0,$0,$0,$0.00,$0.00
5145,City of Kokomo,DT,PT,Active,Kokomo,IN,365,"Kokomo, IN",35,"63,739",80,"69,682",2010,12,2010,"891,465","129,656",6.9,"$394,150","$1,219,170",$9.40,$3.00
5145,City of Kokomo,MB,DO,Active,Kokomo,IN,365,"Kokomo, IN",35,"63,739",80,"69,682",2010,12,2010,"23,876","37,408",0.6,$0,"$97,446",$2.60,$0.00
5146,Madison County Transit District,DR,PT,Active,Granite City,MO,17,"St. Louis, MO-IL",829,"2,077,662",189,"232,298",2010,6,2010,"854,020","90,077",9.5,"$225,723","$3,687,010",$40.90,$2.50
5146,Madison County Transit District,MB,PT,Active,Granite City,MO,17,"St. Louis, MO-IL",829,"2,077,662",189,"232,298",2010,6,2010,"14,432,170","2,061,241",7.0,"$1,062,423","$14,704,765",$7.10,$0.50
5146,Madison County Transit District,VP,DO,Active,Granite City,MO,17,"St. Louis, MO-IL",829,"2,077,662",189,"232,298",2010,6,2010,0,0,0.0,$0,$0,$0.00,$0.00
5146,Madison County Transit District,VP,PT,Active,Granite City,MO,17,"St. Louis, MO-IL",829,"2,077,662",189,"232,298",2010,6,2010,"12,110,594","309,256",39.2,"$470,458","$1,897,104",$6.10,$1.50
5147,City of Holland Macatawa Area Express,DR,DO,Inactive,,,,,0,0,0,0,2009,0,0,0,0,0.0,$0,$0,$0.00,$0.00
5147,City of Holland Macatawa Area Express,DR,PT,Inactive,,,,,0,0,0,0,2009,0,0,0,0,0.0,$0,$0,$0.00,$0.00
5147,City of Holland Macatawa Area Express,MB,DO,Inactive,,,,,0,0,0,0,2009,0,0,0,0,0.0,$0,$0,$0.00,$0.00
5147,City of Holland Macatawa Area Express,MB,PT,Inactive,,,,,0,0,0,0,2009,0,0,0,0,0.0,$0,$0,$0.00,$0.00
5148,Blue Water Area Transportation Commission,CB,DO,Active,Port Huron,MI,295,"Port Huron, MI",56,"86,486",700,"164,235",2010,9,2010,0,0,0.0,$0,$0,$0.00,$0.00
5148,Blue Water Area Transportation Commission,DR,DO,Active,Port Huron,MI,295,"Port Huron, MI",56,"86,486",700,"164,235",2010,9,2010,"914,783","302,640",3.0,"$1,159,807","$4,044,995",$13.40,$3.80
5148,Blue Water Area Transportation Commission,DR,PT,Active,Port Huron,MI,295,"Port Huron, MI",56,"86,486",700,"164,235",2010,9,2010,"788,935","229,409",3.4,"$1,592,300","$2,750,399",$12.00,$6.90
5148,Blue Water Area Transportation Commission,MB,DO,Active,Port Huron,MI,295,"Port Huron, MI",56,"86,486",700,"164,235",2010,9,2010,"1,966,791","742,031",2.7,"$105,145","$2,358,886",$3.20,$0.10
5149,Michiana Area Council of Governments,DR,PT,Active,South Bend,IN,208,"Elkhart, IN-MI",78,"131,226",52,"130,866",2010,12,2010,"198,129","65,292",3.0,"$205,657","$850,566",$13.00,$3.10
5149,Michiana Area Council of Governments,DT,PT,Active,South Bend,IN,208,"Elkhart, IN-MI",78,"131,226",52,"130,866",2010,12,2010,0,0,0.0,$0,$0,$0.00,$0.00
5149,Michiana Area Council of Governments,MB,PT,Active,South Bend,IN,208,"Elkhart, IN-MI",78,"131,226",52,"130,866",2010,12,2010,"1,676,211","223,414",7.5,"$189,510","$1,507,721",$6.70,$0.80
5154,Metropolitan Council,DR,PT,Active,St. Paul,MN,16,"Minneapolis-St. Paul, MN",894,"2,388,593","2,975","2,881,809",2010,12,2010,"4,443,171","507,244",8.8,"$1,303,966","$10,894,757",$21.50,$2.60
5154,Metropolitan Council,MB,PT,Active,St. Paul,MN,16,"Minneapolis-St. Paul, MN",894,"2,388,593","2,975","2,881,809",2010,12,2010,"88,261,538","11,553,087",7.6,"$9,806,536","$47,159,432",$4.10,$0.80
5154,Metropolitan Council,VP,PT,Active,St. Paul,MN,16,"Minneapolis-St. Paul, MN",894,"2,388,593","2,975","2,881,809",2010,12,2010,"6,705,295","182,457",36.8,"$658,152","$1,376,194",$7.50,$3.60
5155,Metro Mobility,DR,PT,Active,St. Paul,MN,16,"Minneapolis-St. Paul, MN",894,"2,388,593","1,111","2,314,701",2010,12,2010,"15,534,246","1,410,369",11.0,"$5,156,973","$36,600,142",$26.00,$3.70
5157,Butler County Regional Transit Authority,DR,DO,Active,Hamilton,OH,26,"Cincinnati, OH-KY-IN",672,"1,503,262",53,"332,807",2010,12,2010,"450,588","36,798",12.2,"$294,358","$1,328,092",$36.10,$8.00
5157,Butler County Regional Transit Authority,MB,DO,Active,Hamilton,OH,26,"Cincinnati, OH-KY-IN",672,"1,503,262",53,"332,807",2010,12,2010,0,0,0.0,$0,$0,$0.00,$0.00
5158,University of Michigan Parking and Transportation Services,MB,DO,Active,Ann Arbor,MI,112,"Ann Arbor, MI",129,"283,904",5,"64,000",2010,6,2010,"13,815,344","6,366,518",2.2,"$1,642,653","$6,267,986",$1.00,$0.30
5159,River Valley Metro Mass Transit District,DR,PT,Active,Bourbonnais,IL,359,"Kankakee, IL",28,"65,073",21,"63,686",2010,6,2010,"70,824","16,150",4.4,"$19,369","$523,318",$32.40,$1.20
5159,River Valley Metro Mass Transit District,MB,PT,Active,Bourbonnais,IL,359,"Kankakee, IL",28,"65,073",21,"63,686",2010,6,2010,"5,414,575","722,052",7.5,"$301,187","$4,070,327",$5.60,$0.40
5160,Washington County Transit,CB,PT,Active,West Bend,WI,32,"Milwaukee, WI",487,"1,308,913",435,"127,871",2010,12,2010,0,0,0.0,$0,$0,$0.00,$0.00
5160,Washington County Transit,DR,PT,Active,West Bend,WI,32,"Milwaukee, WI",487,"1,308,913",435,"127,871",2010,12,2010,"1,052,889","93,978",11.2,"$317,355","$1,998,838",$21.30,$3.40
5160,Washington County Transit,MB,PT,Active,West Bend,WI,32,"Milwaukee, WI",487,"1,308,913",435,"127,871",2010,12,2010,"3,380,996","111,703",30.3,"$320,051","$1,076,456",$9.60,$2.90
5161,Ozaukee County Transit Services,DR,PT,Active,Port Washington,WI,32,"Milwaukee, WI",487,"1,308,913",235,"86,389",2010,12,2010,"521,574","74,588",7.0,"$204,427","$1,420,595",$19.00,$2.70
5161,Ozaukee County Transit Services,MB,DO,Active,Port Washington,WI,32,"Milwaukee, WI",487,"1,308,913",235,"86,389",2010,12,2010,"2,312,617","113,593",20.4,"$265,123","$1,134,667",$10.00,$2.30
5161,Ozaukee County Transit Services,MB,PT,Active,Port Washington,WI,32,"Milwaukee, WI",487,"1,308,913",235,"86,389",2010,12,2010,0,0,0.0,$0,$0,$0.00,$0.00
5163,Licking County Transit Board,DR,PT,Active,Newark,OH,339,"Newark, OH",35,"70,001",656,"108,609",2010,12,2010,"788,193","77,302",10.2,"$1,025,960","$1,547,252",$20.00,$13.30
5164,Sandusky Transit System,DR,PT,Active,Sandusky,OH,446,"Sandusky, OH",29,"50,693",28,"45,144",2010,12,2010,"451,270","102,608",4.4,"$457,853","$1,275,814",$12.40,$4.50
5165,Greene County Transit Board,DR,PT,Active,Xenia,OH,52,"Dayton, OH",324,"703,444",425,"147,886",2010,12,2010,"1,290,461","134,593",9.6,"$1,824,832","$2,436,576",$18.10,$13.60
5166,Clermont Transportation Connection,DR,DO,Active,Batavia,OH,26,"Cincinnati, OH-KY-IN",672,"1,503,262",452,"178,000",2010,12,2010,"413,808","39,817",10.4,"$71,785","$1,147,085",$28.80,$1.80
