5 digit NTDID,4 digit NTDID,Agency,Mode,TOS,Active,Reporter Type,HQ City,HQ State,UZA,UZA Name,UZA Area SQ Miles,UZA Population,Service Area SQ Miles,Service Area Population,Most Recent Report Year,FY End Month,FY End Year,Passenger Miles FY,Unlinked Passenger Trips FY,Average Trip Length FY,Fares FY,Operating Expenses FY,Average Cost per Trip FY,Average Fares per Trip FY
40159,4159,Regional Transportation Authority,CR,PT,Active,Full Reporter: Operating,Nashville,TN,44,"Nashville-Davidson, TN",563,"969,587","4,750","1,583,115",2013,6,2013,"3,917,486","252,220",15.53," $	756,329 "," $	4,180,458 ", $	16.57 , $	3.00 
40159,4159,Regional Transportation Authority,MB,PT,Active,Full Reporter: Operating,Nashville,TN,44,"Nashville-Davidson, TN",563,"969,587","4,750","1,583,115",2013,6,2013,,,," $	334,059 "," $	1,616,299 ",,
40159,4159,Regional Transportation Authority,VP,DO,Active,Full Reporter: Operating,Nashville,TN,44,"Nashville-Davidson, TN",563,"969,587","4,750","1,583,115",2013,6,2013,,,,,,,
40159,4159,Regional Transportation Authority,VP,PT,Active,Full Reporter: Operating,Nashville,TN,44,"Nashville-Davidson, TN",563,"969,587","4,750","1,583,115",2013,6,2013,"5,793,288","178,260",32.50," $	580,814 "," $	856,923 ", $	4.81 , $	3.26 
40161,4161,Cherokee County Board of Commissioners,MB,DO,Active,Small Systems Reporter,Canton,GA,9,"Atlanta, GA","2,645","4,515,419",18,"19,158",2013,9,2013,0,"27,210",0.00," $	19,387 "," $	124,764 ", $	4.59 , $	0.71 
40169,4169,Regional Planning Commission of Greater Birmingham,VP,PT,Active,Full Reporter: Operating,Birmingham,AL,55,"Birmingham, AL",530,"749,495",392,"663,615",2013,9,2013,"4,735,089","97,228",48.70," $	347,780 "," $	585,228 ", $	6.02 , $	3.58 
40170,4170,Southeast Tennessee Human Resource Agency -Cleveland Urban Area Transit System Division,DR,DO,Active,Small Systems Reporter,Cleveland,TN,414,"Cleveland, TN",55,"66,777",24,"66,333",2013,6,2013,0,"22,454",0.00," $	15,497 "," $	504,397 ", $	22.46 , $	0.69 
40170,4170,Southeast Tennessee Human Resource Agency -Cleveland Urban Area Transit System Division,MB,DO,Active,Small Systems Reporter,Cleveland,TN,414,"Cleveland, TN",55,"66,777",24,"66,333",2013,6,2013,0,"92,872",0.00," $	37,770 "," $	723,445 ", $	7.79 , $	0.41 
40171,4171,Knoxville-Knox County Community Action Committee,DR,DO,Active,Full Reporter: Operating,Knoxville,TN,74,"Knoxville, TN",438,"558,696",239,"331,989",2013,6,2013,"2,449,832","172,374",14.21," $	2,389,314 "," $	3,287,427 ", $	19.07 , $	13.86 
40172,4172,Western Piedmont Regional Transit Authority dba: Greenway Public Transportation,DR,DO,Active,Full Reporter: Operating,Conover,NC,170,"Hickory, NC",262,"212,195","1,665","342,142",2013,6,2013,"898,757","86,301",10.41," $	96,585 "," $	2,464,903 ", $	28.56 , $	1.12 
40172,4172,Western Piedmont Regional Transit Authority dba: Greenway Public Transportation,DR,PT,Active,Full Reporter: Operating,Conover,NC,170,"Hickory, NC",262,"212,195","1,665","342,142",2013,6,2013,"361,750","11,533",31.37, $	-00 ," $	414,487 ", $	35.94 , $	-00 
40172,4172,Western Piedmont Regional Transit Authority dba: Greenway Public Transportation,MB,DO,Active,Full Reporter: Operating,Conover,NC,170,"Hickory, NC",262,"212,195","1,665","342,142",2013,6,2013,"1,176,188","135,521",8.68," $	106,298 "," $	1,227,078 ", $	9.05 , $	0.78 
40173,4173,Piedmont Authority for Regional Transportation,MB,PT,Active,Full Reporter: Operating,Greensboro,NC,120,"Greensboro, NC",185,"311,810","2,500","1,471,740",2013,6,2013,"7,959,076","474,343",16.78," $	544,590 "," $	5,112,408 ", $	10.78 , $	1.15 
40173,4173,Piedmont Authority for Regional Transportation,VP,DO,Active,Full Reporter: Operating,Greensboro,NC,120,"Greensboro, NC",185,"311,810","2,500","1,471,740",2013,6,2013,"12,326,413","296,950",41.51," $	684,459 "," $	743,096 ", $	2.50 , $	2.31 
40175,4175,Puerto Rico Maritime Transport Authority,FB,DO,Active,Full Reporter: Operating,Puerto Real,PR,21,"San Juan, PR",867,"2,148,346",77,"2,148,346",2013,6,2013,"23,031,184","2,093,744",11.00," $	2,070,888 "," $	38,307,500 ", $	18.30 , $	0.99 
40177,4177,Buckhead Community Improvement District,MB,PT,Active,Small Systems Reporter,Atlanta,GA,9,"Atlanta, GA","2,645","4,515,419",4,"171,000",2013,6,2013,"133,390","114,063",1.17, $	-00 ," $	590,957 ", $	5.18 , $	-00 
40178,4178,The Transportation Management Association Group,VP,DO,Active,Full Reporter: Operating,Maple Grove,MN,44,"Nashville-Davidson, TN",563,"969,587",579,"969,587",2013,6,2013,"3,119,845","76,187",40.95," $	268,438 "," $	307,957 ", $	4.04 , $	3.52 
40179,4179,Broward County Community Bus Service,MB,DO,Active,Full Reporter: Operating,Plantation,FL,4,"Miami, FL","1,239","5,502,379",410,"1,815,137",2013,9,2013,"1,983,253","462,658",4.29," $	17,966 "," $	1,860,042 ", $	4.02 , $	0.04 
40179,4179,Broward County Community Bus Service,MB,PT,Active,Full Reporter: Operating,Plantation,FL,4,"Miami, FL","1,239","5,502,379",410,"1,815,137",2013,9,2013,"8,237,807","2,289,303",3.60," $	150,447 "," $	4,878,320 ", $	2.13 , $	0.07 
40180,4180,University of Georgia Transit System,DR,DO,Active,Full Reporter: Operating,Athens,GA,249,"Athens-Clarke County, GA",98,"128,754",14,"44,000",2013,6,2013,"4,408","11,601",0.38," $	13,194 "," $	330,384 ", $	28.48 , $	1.14 
40180,4180,University of Georgia Transit System,MB,DO,Active,Full Reporter: Operating,Athens,GA,249,"Athens-Clarke County, GA",98,"128,754",14,"44,000",2013,6,2013,"4,202,399","11,058,944",0.38," $	6,281,720 "," $	5,355,484 ", $	0.48 , $	0.57 
40184,4184,The City of Bowling Green/Community Action of Southern Kentucky,DR,DO,Active,Small Systems Reporter,Bowling Green,KY,364,"Bowling Green, KY",45,"78,306",15,"50,000",2013,6,2013,0,"14,063",0.00," $	32,453 "," $	460,272 ", $	32.73 , $	2.31 
40184,4184,The City of Bowling Green/Community Action of Southern Kentucky,MB,DO,Active,Small Systems Reporter,Bowling Green,KY,364,"Bowling Green, KY",45,"78,306",15,"50,000",2013,6,2013,0,"107,515",0.00," $	55,257 "," $	978,077 ", $	9.10 , $	0.51 
40185,4185,Bay County Transportation Planning Organization,DR,PT,Active,Full Reporter: Operating,Panama City,FL,229,"Panama City, FL",92,"143,280",58,"105,192",2013,9,2013,,,,,,,
40185,4185,Bay County Transportation Planning Organization,MB,PT,Active,Full Reporter: Operating,Panama City,FL,229,"Panama City, FL",92,"143,280",58,"105,192",2013,9,2013,"3,862,467","721,789",5.35," $	562,733 "," $	2,862,428 ", $	3.97 , $	0.78 
40186,4186,City of Murfreesboro,DR,PT,Active,Small Systems Reporter,Murfreesboro,TN,241,"Murfreesboro, TN",77,"133,228",77,"133,228",2013,6,2013,,,,,,,
40186,4186,City of Murfreesboro,MB,DO,Active,Small Systems Reporter,Murfreesboro,TN,241,"Murfreesboro, TN",77,"133,228",77,"133,228",2013,6,2013,0,"259,324",0.00," $	128,432 "," $	1,354,069 ", $	5.22 , $	0.50 
40186,4186,City of Murfreesboro,MB,PT,Active,Small Systems Reporter,Murfreesboro,TN,241,"Murfreesboro, TN",77,"133,228",77,"133,228",2013,6,2013,,,,,,,
40188,4188,Virgin Islands Department of Public Works,DR,DO,Active,Small Systems Reporter,St. Thomas,VI,,"Virgin Islands, VI",134,"106,405",132,"106,405",2013,9,2013,0,"41,281",0.00,," $	1,439,760 ", $	34.88 ,
40188,4188,Virgin Islands Department of Public Works,MB,DO,Active,Small Systems Reporter,St. Thomas,VI,,"Virgin Islands, VI",134,"106,405",132,"106,405",2013,9,2013,0,"175,770",0.00,," $	3,359,440 ", $	19.11 ,
40190,4190,"East Tennessee Human Resource Agency, Inc.",DR,DO,Active,Small Systems Reporter,Knoxville,TN,449,"Morristown, TN",60,"59,036","6,808","1,176,033",2013,6,2013,"5,151,289","261,196",19.72," $	3,508,503 "," $	7,622,388 ", $	29.18 , $	13.43 
40191,4191,Transit Authority of Central Kentucky,DR,DO,Active,Full Reporter: Operating,Elizabethtown,KY,379,"Elizabethtown-Radcliff, KY",57,"73,467",929,"134,145",2013,6,2013,"1,141,848","78,600",14.53," $	42,774 "," $	1,871,239 ", $	23.81 , $	0.54 
40191,4191,Transit Authority of Central Kentucky,MB,DO,Active,Full Reporter: Operating,Elizabethtown,KY,379,"Elizabethtown-Radcliff, KY",57,"73,467",929,"134,145",2013,6,2013,"684,000","49,800",13.73, $	-00 ," $	380,007 ", $	7.63 , $	-00 
40191,4191,Transit Authority of Central Kentucky,VP,DO,Active,Full Reporter: Operating,Elizabethtown,KY,379,"Elizabethtown-Radcliff, KY",57,"73,467",929,"134,145",2013,6,2013,"2,272,375","42,125",53.94, $	-00 ," $	181,260 ", $	4.30 , $	-00 
40192,4192,Martin County,DR,PT,Active,Full Reporter: Operating,Stuart,FL,101,"Port St. Lucie, FL",208,"376,047",556,"146,000",2013,9,2013,"111,934","13,034",8.59," $	24,474 "," $	398,803 ", $	30.60 , $	1.88 
40192,4192,Martin County,MB,PT,Active,Full Reporter: Operating,Stuart,FL,101,"Port St. Lucie, FL",208,"376,047",556,"146,000",2013,9,2013,"270,300","58,025",4.66," $	14,370 "," $	528,699 ", $	9.11 , $	0.25 
40196,4196,Kentuckiana Regional Planning and Development Agency,VP,DO,Active,Full Reporter: Operating,Louisville,KY,43,"Louisville/Jefferson County, KY-IN",477,"972,546","2,446","1,143,901",2013,6,2013,"8,911,741","219,550",40.59," $	742,308 "," $	1,047,196 ", $	4.77 , $	3.38 
40199,4199,Autonomous Municipality of Vega Alta,MB,DO,Active,Small Systems Reporter,Vega Alta,PR,21,"San Juan, PR",867,"2,148,346",28,"39,951",2013,6,2013,0,"4,369",0.00, $	-00 ," $	187,213 ", $	42.85 , $	-00 
40200,4200,Tampa Bay Area Regional Transportation Authority,VP,PT,Active,Full Reporter: Operating,Tampa,FL,17,"Tampa-St. Petersburg, FL",957,"2,441,770","2,554","2,395,997",2013,9,2013,"8,166,577","225,410",36.23," $	474,203 "," $	834,492 ", $	3.70 , $	2.10 
40201,4201,Municipality of Guaynabo,DR,DO,Active,Small Systems Reporter,Guaynabo,PR,21,"San Juan, PR",867,"2,148,346",27,"97,950",2013,6,2013,0,"22,830",0.00, $	-00 ," $	146,478 ", $	6.42 , $	-00 
40201,4201,Municipality of Guaynabo,MB,DO,Active,Small Systems Reporter,Guaynabo,PR,21,"San Juan, PR",867,"2,148,346",27,"97,950",2013,6,2013,0,"433,770",0.00, $	-00 ," $	625,938 ", $	1.44 , $	-00 
40203,4203,Enterprise Rideshare,VP,DO,Active,Full Reporter: Operating,Atlanta,GA,9,"Atlanta, GA","2,645","4,515,419",132,"432,247",2013,6,2013,"17,458,820","315,120",55.40," $	1,270,429 "," $	1,179,770 ", $	3.74 , $	4.03 
40204,4204,Mid-Cumberland Human Resource Agency,DR,DO,Active,Separate Service,Nashville,TN,241,"Murfreesboro, TN",77,"133,228","5,415","1,141,280",2013,6,2013,0,"232,373",0.00," $	247,170 "," $	7,236,289 ", $	31.14 , $	1.06 
40204,4204,Mid-Cumberland Human Resource Agency,DR,PT,Active,Separate Service,Nashville,TN,241,"Murfreesboro, TN",77,"133,228","5,415","1,141,280",2013,6,2013,0,"9,061",0.00,," $	184,171 ", $	20.33 ,
40213,4213,Autauga County Commission,DR,DO,Active,Small Systems Reporter,Prattville,AL,156,"Montgomery, AL",99,"196,892",604,"54,571",2013,9,2013,0,"15,365",0.00," $	27,381 "," $	470,725 ", $	30.64 , $	1.78 
40213,4213,Autauga County Commission,DR,PT,Active,Small Systems Reporter,Prattville,AL,156,"Montgomery, AL",99,"196,892",604,"54,571",2013,9,2013,,,,,,,
40222,4222,Wake County DSS,DR,DO,Inactive,Full Reporter: Operating,Raleigh,NC,50,"Raleigh, NC",518,"884,891",,,2014,6,2014,,,,,,,
40222,4222,Wake County DSS,DR,PT,Inactive,Full Reporter: Operating,Raleigh,NC,50,"Raleigh, NC",518,"884,891",,,2014,6,2014,,,,,,,
40224,4224,Buncombe County,DR,PT,Active,Full Reporter: Operating,Asheville,NC,133,"Asheville, NC",265,"280,648",,,2014,,,,,,,,,
40224,4224,Buncombe County,MB,PT,Active,Full Reporter: Operating,Asheville,NC,133,"Asheville, NC",265,"280,648",,,2014,,,,,,,,,
40228,4228,Mecklenburg County DSS,DR,DO,Active,Small Systems Reporter,Charlotte,NC,38,"Charlotte, NC-SC",741,"1,249,442",31,"962,593",2013,6,2013,"786,923","76,645",10.27," $	16,245 "," $	2,205,383 ", $	28.77 , $	0.21 
40228,4228,Mecklenburg County DSS,DT,PT,Active,Small Systems Reporter,Charlotte,NC,38,"Charlotte, NC-SC",741,"1,249,442",31,"962,593",2013,6,2013,0,"257,120",0.00," $	64,134 "," $	2,663,292 ", $	10.36 , $	0.25 
40230,4230,City of Atlanta - Department of Public Works - Transit Division,SR,DO,Active,Full Reporter: Operating,Atlanta,GA,9,"Atlanta, GA","2,645","4,515,419",,,2014,,,,,,,,,
40232,4232,Central Florida Commuter Rail,CR,DO,Active,Full Reporter: Operating,Sanford,FL,32,"Orlando, FL",598,"1,510,516",,,2013,6,2013,,,,,,,
40232,4232,Central Florida Commuter Rail,CR,PT,Active,Full Reporter: Operating,Sanford,FL,32,"Orlando, FL",598,"1,510,516",,,2013,6,2013,,,,,,,
40237,4237,Lancaster County Council on Aging,DR,DO,Active,Small Systems Reporter,Lancaster,SC,38,"Charlotte, NC-SC",741,"1,249,442",,,2013,6,2013,,,,,,,
50001,5001,City of Appleton - Valley Transit,DR,PT,Active,Full Reporter: Operating,Appleton,WI,165,"Appleton, WI",104,"216,154",117,"252,477",2013,12,2013,"1,257,010","148,139",8.49," $	607,893 "," $	2,114,346 ", $	14.27 , $	4.10 
50001,5001,City of Appleton - Valley Transit,MB,DO,Active,Full Reporter: Operating,Appleton,WI,165,"Appleton, WI",104,"216,154",117,"252,477",2013,12,2013,"4,482,128","1,093,202",4.10," $	864,964 "," $	4,844,204 ", $	4.43 , $	0.79 
50001,5001,City of Appleton - Valley Transit,MB,PT,Active,Full Reporter: Operating,Appleton,WI,165,"Appleton, WI",104,"216,154",117,"252,477",2013,12,2013,"363,499","32,798",11.08, $	-00 ," $	302,990 ", $	9.24 , $	-00 
50002,5002,Green Bay Metro,DR,PT,Active,Full Reporter: Operating,Green Bay,WI,176,"Green Bay, WI",105,"206,520",90,"174,760",2013,12,2013,"446,019","56,864",7.84," $	186,518 "," $	1,233,165 ", $	21.69 , $	3.28 
50002,5002,Green Bay Metro,MB,DO,Active,Full Reporter: Operating,Green Bay,WI,176,"Green Bay, WI",105,"206,520",90,"174,760",2013,12,2013,"5,241,188","1,482,429",3.54," $	914,788 "," $	5,842,889 ", $	3.94 , $	0.62 
50003,5003,Kenosha Transit,DR,PT,Active,Full Reporter: Operating,Kenosha,WI,256,"Kenosha, WI-IL",51,"124,064",51,"124,064",2013,12,2013,"105,226","23,222",4.53," $	71,724 "," $	239,963 ", $	10.33 , $	3.09 
50003,5003,Kenosha Transit,LR,DO,Active,Full Reporter: Operating,Kenosha,WI,256,"Kenosha, WI-IL",51,"124,064",51,"124,064",2013,12,2013,,,,,,,
50003,5003,Kenosha Transit,MB,DO,Active,Full Reporter: Operating,Kenosha,WI,256,"Kenosha, WI-IL",51,"124,064",51,"124,064",2013,12,2013,"4,275,265","1,257,884",3.40," $	756,118 "," $	5,369,014 ", $	4.27 , $	0.60 
50003,5003,Kenosha Transit,SR,DO,Active,Full Reporter: Operating,Kenosha,WI,256,"Kenosha, WI-IL",51,"124,064",51,"124,064",2013,12,2013,"44,434","38,825",1.14," $	18,421 "," $	289,807 ", $	7.46 , $	0.47 
50004,5004,LaCrosse Municipal Transit Utility,DR,PT,Active,Full Reporter: Operating,La Crosse,WI,298,"La Crosse, WI-MN",51,"100,868",36,"71,201",2013,12,2013,"376,654","53,882",6.99," $	588,836 "," $	823,736 ", $	15.29 , $	10.93 
50004,5004,LaCrosse Municipal Transit Utility,MB,DO,Active,Full Reporter: Operating,La Crosse,WI,298,"La Crosse, WI-MN",51,"100,868",36,"71,201",2013,12,2013,"3,757,585","1,175,528",3.20," $	646,955 "," $	4,426,715 ", $	3.77 , $	0.55 
50004,5004,LaCrosse Municipal Transit Utility,TB,DO,Active,Full Reporter: Operating,La Crosse,WI,298,"La Crosse, WI-MN",51,"100,868",36,"71,201",2013,12,2013,,,,,,,
50005,5005,Metro Transit System,DR,DO,Active,Full Reporter: Operating,Madison,WI,92,"Madison, WI",151,"401,661",72,"253,075",2013,12,2013,"236,087","49,317",4.79," $	92,006 "," $	2,120,107 ", $	42.99 , $	1.87 
50005,5005,Metro Transit System,DR,PT,Active,Full Reporter: Operating,Madison,WI,92,"Madison, WI",151,"401,661",72,"253,075",2013,12,2013,"1,237,185","211,707",5.84," $	211,061 "," $	4,395,626 ", $	20.76 , $	1.00 
50005,5005,Metro Transit System,MB,DO,Active,Full Reporter: Operating,Madison,WI,92,"Madison, WI",151,"401,661",72,"253,075",2013,12,2013,"52,960,806","14,740,736",3.59," $	12,596,966 "," $	43,031,329 ", $	2.92 , $	0.85 
50006,5006,Belle Urban System - Racine,CB,PT,Active,Full Reporter: Operating,Racine,WI,239,"Racine, WI",49,"133,700",27,"112,100",2013,12,2013,"2,046,314","78,874",25.94," $	275,109 "," $	947,112 ", $	12.01 , $	3.49 
50006,5006,Belle Urban System - Racine,DR,DO,Active,Full Reporter: Operating,Racine,WI,239,"Racine, WI",49,"133,700",27,"112,100",2013,12,2013,"132,786","34,600",3.84," $	83,174 "," $	752,056 ", $	21.74 , $	2.40 
50006,5006,Belle Urban System - Racine,DR,PT,Active,Full Reporter: Operating,Racine,WI,239,"Racine, WI",49,"133,700",27,"112,100",2013,12,2013,,,,,,,
50006,5006,Belle Urban System - Racine,MB,DO,Active,Full Reporter: Operating,Racine,WI,239,"Racine, WI",49,"133,700",27,"112,100",2013,12,2013,"4,101,688","1,281,850",3.20," $	1,118,502 "," $	6,638,807 ", $	5.18 , $	0.87 
50006,5006,Belle Urban System - Racine,MB,PT,Active,Full Reporter: Operating,Racine,WI,239,"Racine, WI",49,"133,700",27,"112,100",2013,12,2013,,,,,,,
50008,5008,Milwaukee County Transit System,CB,PT,Active,Full Reporter: Operating,Milwaukee,WI,35,"Milwaukee, WI",546,"1,376,476",237,"955,205",2013,12,2013,"148,114,525","42,136,343",3.52," $	40,398,652 "," $	130,630,423 ", $	3.10 , $	0.96 
50008,5008,Milwaukee County Transit System,DR,PT,Active,Full Reporter: Operating,Milwaukee,WI,35,"Milwaukee, WI",546,"1,376,476",237,"955,205",2013,12,2013,"3,154,260","477,332",6.61," $	1,767,492 "," $	13,337,538 ", $	27.94 , $	3.70 
50008,5008,Milwaukee County Transit System,DT,PT,Active,Full Reporter: Operating,Milwaukee,WI,35,"Milwaukee, WI",546,"1,376,476",237,"955,205",2013,12,2013,,,,,,,
50008,5008,Milwaukee County Transit System,MB,DO,Active,Full Reporter: Operating,Milwaukee,WI,35,"Milwaukee, WI",546,"1,376,476",237,"955,205",2013,12,2013,"148,114,525","42,136,343",3.52," $	40,398,652 "," $	130,630,423 ", $	3.10 , $	0.96 
50008,5008,Milwaukee County Transit System,MB,PT,Active,Full Reporter: Operating,Milwaukee,WI,35,"Milwaukee, WI",546,"1,376,476",237,"955,205",2013,12,2013,"148,114,525","42,136,343",3.52," $	40,398,652 "," $	130,630,423 ", $	3.10 , $	0.96 
50008,5008,Milwaukee County Transit System,VP,DO,Active,Full Reporter: Operating,Milwaukee,WI,35,"Milwaukee, WI",546,"1,376,476",237,"955,205",2013,12,2013,,,,,,,
50009,5009,GO Transit,DR,PT,Active,Full Reporter: Operating,Oshkosh,WI,376,"Oshkosh, WI",31,"74,495",25,"66,083",2013,12,2013,,,,,,,
50009,5009,GO Transit,DT,PT,Active,Full Reporter: Operating,Oshkosh,WI,376,"Oshkosh, WI",31,"74,495",25,"66,083",2013,12,2013,"385,817","94,540",4.08," $	442,481 "," $	1,181,161 ", $	12.49 , $	4.68 
50009,5009,GO Transit,MB,DO,Active,Full Reporter: Operating,Oshkosh,WI,376,"Oshkosh, WI",31,"74,495",25,"66,083",2013,12,2013,"2,863,436","892,001",3.21," $	472,667 "," $	2,976,830 ", $	3.34 , $	0.53 
50009,5009,GO Transit,MB,PT,Active,Full Reporter: Operating,Oshkosh,WI,376,"Oshkosh, WI",31,"74,495",25,"66,083",2013,12,2013,"138,967","21,184",6.56," $	16,610 "," $	114,101 ", $	5.39 , $	0.78 
50010,5010,METRO Regional Transit Authority,CB,DO,Active,Full Reporter: Operating,Akron,OH,71,"Akron, OH",325,"569,499",420,"542,899",2013,12,2013,"2,920,583","106,203",27.50," $	211,026 "," $	981,806 ", $	9.24 , $	1.99 
50010,5010,METRO Regional Transit Authority,DR,DO,Active,Full Reporter: Operating,Akron,OH,71,"Akron, OH",325,"569,499",420,"542,899",2013,12,2013,"1,515,778","238,834",6.35," $	778,354 "," $	7,048,963 ", $	29.51 , $	3.26 
50010,5010,METRO Regional Transit Authority,DR,PT,Active,Full Reporter: Operating,Akron,OH,71,"Akron, OH",325,"569,499",420,"542,899",2013,12,2013,,,,,,,
50010,5010,METRO Regional Transit Authority,DT,PT,Active,Full Reporter: Operating,Akron,OH,71,"Akron, OH",325,"569,499",420,"542,899",2013,12,2013,,,,,,,
50010,5010,METRO Regional Transit Authority,MB,DO,Active,Full Reporter: Operating,Akron,OH,71,"Akron, OH",325,"569,499",420,"542,899",2013,12,2013,"17,601,659","5,082,892",3.46," $	4,009,495 "," $	30,658,288 ", $	6.03 , $	0.79 
50011,5011,Stark Area Regional Transit Authority,DR,DO,Active,Full Reporter: Operating,Canton,OH,135,"Canton, OH",166,"279,245",567,"375,087",2013,12,2013,"1,283,190","138,209",9.28," $	271,478 "," $	5,678,240 ", $	41.08 , $	1.96 
50011,5011,Stark Area Regional Transit Authority,MB,DO,Active,Full Reporter: Operating,Canton,OH,135,"Canton, OH",166,"279,245",567,"375,087",2013,12,2013,"12,789,633","2,552,821",5.01," $	1,524,304 "," $	11,400,673 ", $	4.47 , $	0.60 
50012,5012,Southwest Ohio Regional Transit Authority,DR,PT,Active,Full Reporter: Operating,Cincinnati,OH,30,"Cincinnati, OH-KY-IN",788,"1,624,827",262,"845,303",2013,12,2013,"1,964,744","177,004",11.10," $	727,869 "," $	6,565,145 ", $	37.09 , $	4.11 
50012,5012,Southwest Ohio Regional Transit Authority,MB,DO,Active,Full Reporter: Operating,Cincinnati,OH,30,"Cincinnati, OH-KY-IN",788,"1,624,827",262,"845,303",2013,12,2013,"81,125,391","16,769,004",4.84," $	29,908,841 "," $	82,247,753 ", $	4.90 , $	1.78 
50015,5015,The Greater Cleveland Regional Transit Authority,DR,DO,Active,Full Reporter: Operating,Cleveland,OH,25,"Cleveland, OH",772,"1,780,673",458,"1,412,140",2013,12,2013,"2,511,145","397,037",6.32," $	413,066 "," $	22,672,769 ", $	57.10 , $	1.04 
